Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,6027765856,3845576,2937270,119097566,7806666,0,944790(Total)
0,1627088946,1386546,288190,1037288,4167744,224,852502(Miss)
0,4400676910,2459030,2649080,118060278,3638922,0,92288(Hit)
1,208146596,124880,6464122,10340526,0,27930,174384(Total)
1,505009148,0,154924,16716,0,27818,159208(Miss)
1,0,124880,6309198,10323810,0,112,15176(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12218010,3921022,2816016,121219658,7977382,0,940786(Total)
0,3724,1191694,261646,1033452,4109266,140,914200(Miss)
0,12214286,2729328,2554370,120186206,3868116,0,26586(Hit)
1,10675882,125692,6421982,10362324,0,27468,166446(Total)
1,6419938,0,49840,10388,0,27888,164220(Miss)
1,4255944,125692,6372142,10351936,0,0,2226(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12293372,3944556,2820244,121961518,8103256,0,888916(Total)
0,2030,1045058,310002,1050994,4073160,140,924028(Miss)
0,12291342,2899498,2510242,120910524,4030096,0,0(Hit)
1,10678766,125510,6508908,10272276,0,27594,164654(Total)
1,6152580,0,5908,10640,0,27874,165088(Miss)
1,4526186,125510,6503000,10261636,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12278616,3954580,2268938,124364534,8123136,84,931840(Total)
0,15022,978068,341250,1092728,4023614,140,938364(Miss)
0,12263594,2976512,1927688,123271806,4099522,0,0(Hit)
1,10673824,126602,5744172,10303944,0,27566,163870(Total)
1,6106870,0,5026,18578,0,27860,164906(Miss)
1,4566954,126602,5739146,10285366,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12303760,3937612,2417940,125187664,8115282,154,886564(Total)
0,714,893690,313698,1087044,4131036,140,960876(Miss)
0,12303046,3043922,2104242,124100620,3984246,14,0(Hit)
1,10664864,125944,5728240,10896074,0,27034,164430(Total)
1,5871698,0,19320,54838,0,26866,166516(Miss)
1,4793166,125944,5708920,10841236,0,168,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12301240,3895934,2523528,119194810,8110046,154,921396(Total)
0,756,867328,310226,1051190,4085690,140,967064(Miss)
0,12300484,3028606,2213302,118143620,4024356,14,0(Hit)
1,10676050,123326,5253654,10762808,0,27104,159600(Total)
1,6073396,0,20678,257782,0,27902,165928(Miss)
1,4602654,123326,5232976,10505026,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12346362,4020898,1887956,122297602,8057336,154,721112(Total)
0,630,796908,343504,1079778,4080720,182,746438(Miss)
0,12345732,3223990,1544452,121217824,3976616,0,0(Hit)
1,10673754,126154,5339852,11049388,0,27510,150976(Total)
1,6298530,0,12684,40782,0,27902,179592(Miss)
1,4375224,126154,5327168,11008606,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12276194,4024454,1678502,111720924,8049202,140,912534(Total)
0,9828,843598,311752,1097726,4267592,14,961226(Miss)
0,12266366,3180856,1366750,110623198,3781610,126,0(Hit)
1,10760400,126672,5386164,11156852,0,27720,157584(Total)
1,7083132,0,178486,81858,0,27440,165662(Miss)
1,3677268,126672,5207678,11074994,0,280,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12463598,3921932,1784818,117664232,8056776,140,911988(Total)
0,994,762986,234822,1110788,4135796,14,905296(Miss)
0,12462604,3158946,1549996,116553444,3920980,126,6692(Hit)
1,10763298,123032,4998252,11196990,0,27608,160104(Total)
1,6586986,0,33908,13258,0,27286,163856(Miss)
1,4176312,123032,4964344,11183732,0,322,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12446266,3941840,1793400,116716264,8043966,0,923300(Total)
0,1078,748188,304220,1097418,4139744,140,954912(Miss)
0,12445188,3193652,1489180,115618846,3904222,0,0(Hit)
1,10761464,124026,4990146,11250904,0,28168,160048(Total)
1,6338528,0,6188,91826,0,27314,163324(Miss)
1,4422936,124026,4983958,11159078,0,854,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12433540,3854452,1796340,120914990,8048264,0,863674(Total)
0,966,715064,277004,1153488,4092942,140,903126(Miss)
0,12432574,3139388,1519336,119761502,3955322,0,0(Hit)
1,10757810,122276,5025888,11066650,0,27944,147434(Total)
1,6255186,0,5964,67830,0,26726,163492(Miss)
1,4502624,122276,5019924,10998820,0,1218,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,12454288,3147214,1832754,106459514,6027672,0,860342(Total)
0,784,716912,288722,1127742,3194072,140,860342(Miss)
0,12453504,2430302,1544032,105331772,2833600,0,0(Hit)
1,10755612,91952,5023844,9443616,0,20930,121464(Total)
1,6335224,0,7924,67144,0,20622,121240(Miss)
1,4420388,91952,5015920,9376472,0,308,224(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,9477244,3159786,1801338,106393294,6032432,0,867034(Total)
0,658,560868,217854,1094870,3108658,140,826490(Miss)
0,9476586,2598918,1583484,105298424,2923774,0,40544(Hit)
1,7958384,91826,5158118,9467836,0,21406,122990(Total)
1,4721234,14,16576,50162,0,20524,120624(Miss)
1,3237150,91812,5141542,9417674,0,882,2366(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,9414398,3112102,1776950,108317818,5958232,0,868700(Total)
0,938,574658,217084,1113784,3131394,140,835016(Miss)
0,9413460,2537444,1559866,107204034,2826838,0,33684(Hit)
1,7953134,91630,5038110,9338896,0,20972,122724(Total)
1,4707192,14,12376,77756,0,20846,118118(Miss)
1,3245942,91616,5025734,9261140,0,126,4606(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,9459268,3145170,1839096,109931976,5947998,0,852264(Total)
0,168,564284,280756,1160950,3170384,154,816760(Miss)
0,9459100,2580886,1558340,108771026,2777614,0,35504(Hit)
1,7942746,90972,5133492,9103920,0,20804,120120(Total)
1,4728248,14,10444,106372,0,20818,117068(Miss)
1,3214498,90958,5123048,8997548,0,0,3052(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,9486456,3226020,1838508,109808986,5967388,140,870268(Total)
0,210,576996,281078,1166914,3125248,140,843052(Miss)
0,9486246,2649024,1557430,108642072,2842140,0,27216(Hit)
1,7948556,93996,5069400,8968554,0,20580,123214(Total)
1,4722494,14,14714,93618,0,20678,118314(Miss)
1,3226062,93982,5054686,8874936,0,0,4900(Hit)
