,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2024-02-26,12:13:14.251,  148.94,  207.59,  543.79,  403.84,,,,,  692.73,  611.43,2012765306, 1304.16,  219.83,    8.87,  217.83,    5.66,,,,,  437.66,   14.54,2012999134,  452.20,   1130.39,    625.97,   1756.36
2024-02-26,12:13:15.251,  153.33,  212.78,  563.77,  417.56,,,,,  717.11,  630.35,2133370598, 1347.45,  219.88,    6.83,  217.89,    3.40,,,,,  437.76,   10.23,2133483506,  448.00,   1154.87,    640.58,   1795.45
2024-02-26,12:13:16.251,  151.62,  209.93,  559.26,  413.68,,,,,  710.88,  623.62,2133103792, 1334.49,  217.78,    6.71,  215.18,    3.26,,,,,  432.96,    9.97,2132962705,  442.93,   1143.84,    633.58,   1777.42
2024-02-26,12:13:17.251,  149.99,  206.26,  554.59,  408.73,,,,,  704.58,  614.99,2133069675, 1319.57,  211.42,    5.60,  208.51,    2.16,,,,,  419.94,    7.76,2133134684,  427.70,   1124.52,    622.75,   1747.27
2024-02-26,12:13:18.251,  148.97,  205.01,  550.76,  406.23,,,,,  699.73,  611.24,2132932266, 1310.97,  210.62,    6.64,  208.07,    3.21,,,,,  418.69,    9.85,2132809241,  428.54,   1118.42,    621.09,   1739.51
2024-02-26,12:13:19.252,  148.04,  203.11,  548.22,  403.69,,,,,  696.26,  606.80,2134954356, 1303.06,  216.46,    6.98,  213.30,    3.56,,,,,  429.76,   10.54,2134920113,  440.30,   1126.03,    617.33,   1743.36
2024-02-26,12:13:20.252,  147.21,  202.28,  546.52,  402.57,,,,,  693.74,  604.85,2133131957, 1298.59,  213.92,    6.38,  211.99,    2.99,,,,,  425.92,    9.37,2133655516,  435.29,   1119.65,    614.23,   1733.88
2024-02-26,12:13:21.253,  151.38,  215.35,  558.65,  418.52,,,,,  710.04,  633.87,2131938860, 1343.90,  230.06,   12.20,  226.83,    8.80,,,,,  456.89,   21.00,2131794863,  477.89,   1166.93,    654.86,   1821.79
2024-02-26,12:13:22.252,  139.92,  212.12,  516.03,  402.73,,,,,  655.95,  614.85,2133322517, 1270.80,  244.70,   13.69,  242.49,   10.21,,,,,  487.19,   23.90,2133028969,  511.09,   1143.14,    638.76,   1781.90
2024-02-26,12:13:23.253,  125.81,  193.18,  471.33,  370.81,,,,,  597.14,  563.99,2132844045, 1161.13,  222.13,    6.19,  220.67,    2.75,,,,,  442.80,    8.95,2132758295,  451.75,   1039.94,    572.94,   1612.88
2024-02-26,12:13:24.252,  126.01,  192.52,  473.69,  371.29,,,,,  599.70,  563.80,2134838600, 1163.50,  218.67,    6.22,  215.99,    2.78,,,,,  434.67,    9.00,2134755219,  443.66,   1034.37,    572.80,   1607.17
2024-02-26,12:13:25.252,  117.47,  153.85,  450.95,  325.21,,,,,  568.43,  479.06,2132543242, 1047.48,  170.33,    6.29,  167.20,    2.86,,,,,  337.53,    9.15,2132554617,  346.67,    905.95,    488.21,   1394.16
2024-02-26,12:13:26.253,  110.00,  124.43,  431.23,  289.85,,,,,  541.23,  414.29,2134578811,  955.51,  132.59,    6.31,  129.21,    2.92,,,,,  261.80,    9.23,2134574206,  271.03,    803.03,    423.51,   1226.54
2024-02-26,12:13:27.253,  110.50,  125.00,  432.79,  290.88,,,,,  543.29,  415.88,2132479924,  959.17,  132.82,    5.53,  129.42,    2.13,,,,,  262.24,    7.65,2132422403,  269.89,    805.53,    423.53,   1229.06
2024-02-26,12:13:28.252,  110.58,  125.70,  433.05,  291.77,,,,,  543.63,  417.47,2132525785,  961.09,  131.15,    5.37,  128.11,    1.96,,,,,  259.26,    7.33,2132602969,  266.59,    802.89,    424.80,   1227.69
2024-02-26,12:13:29.253,  110.30,  125.26,  432.78,  291.07,,,,,  543.08,  416.33,2134701329,  959.41,  133.11,    5.89,  129.68,    2.49,,,,,  262.79,    8.38,2134768499,  271.18,    805.87,    424.72,   1230.59
2024-02-26,12:13:30.253,  110.07,  125.13,  431.84,  291.07,,,,,  541.90,  416.20,2132582224,  958.10,  134.47,    6.75,  131.29,    3.32,,,,,  265.76,   10.08,2132586361,  275.84,    807.66,    426.28,   1233.94
2024-02-26,12:13:31.253,  110.07,  125.48,  431.80,  291.44,,,,,  541.88,  416.93,2132635567,  958.80,  133.56,    5.81,  130.28,    2.40,,,,,  263.84,    8.21,2132606847,  272.05,    805.71,    425.14,   1230.85
2024-02-26,12:13:32.254,  121.92,  138.14,  465.65,  314.19,,,,,  587.57,  452.33,2134716581, 1039.90,  166.87,   25.27,  162.42,   21.73,,,,,  329.29,   47.00,2134770471,  376.30,    916.86,    499.33,   1416.19
2024-02-26,12:13:33.254,  110.10,  126.59,  431.21,  292.14,,,,,  541.31,  418.73,2132758993,  960.04,  139.86,    6.59,  136.81,    3.18,,,,,  276.67,    9.77,2132650183,  286.44,    817.98,    428.50,   1246.48
2024-02-26,12:13:34.253,  111.12,  127.34,  434.06,  293.74,,,,,  545.18,  421.08,2132748079,  966.26,  135.22,    5.78,  132.32,    2.36,,,,,  267.54,    8.14,2132684359,  275.68,    812.72,    429.21,   1241.94
2024-02-26,12:13:35.254,  110.43,  126.71,  432.71,  292.83,,,,,  543.14,  419.54,2134663884,  962.68,  133.20,    5.65,  130.00,    2.26,,,,,  263.20,    7.91,2134684809,  271.12,    806.34,    427.45,   1233.79
2024-02-26,12:13:36.254,  110.81,  126.76,  433.62,  292.95,,,,,  544.43,  419.71,2132483750,  964.14,  133.80,    6.12,  130.44,    2.71,,,,,  264.24,    8.83,2132560954,  273.07,    808.67,    428.54,   1237.21
2024-02-26,12:13:37.254,  110.02,  125.45,  430.95,  290.84,,,,,  540.98,  416.29,2132641452,  957.26,  131.44,    5.59,  127.76,    2.18,,,,,  259.20,    7.77,2132986387,  266.97,    800.18,    424.06,   1224.23
2024-02-26,12:13:38.255,  110.31,  126.36,  432.53,  292.51,,,,,  542.84,  418.87,2135108997,  961.71,  132.76,    6.21,  128.83,    2.78,,,,,  261.59,    8.99,2134748572,  270.58,    804.42,    427.87,   1232.29
2024-02-26,12:13:39.255,  110.58,  126.70,  433.52,  293.17,,,,,  544.11,  419.87,2132615376,  963.97,  132.74,    5.49,  129.20,    2.07,,,,,  261.94,    7.56,2132658693,  269.50,    806.05,    427.42,   1233.47
2024-02-26,12:13:40.254,  110.86,  126.72,  433.87,  293.32,,,,,  544.73,  420.04,2132599992,  964.76,  133.51,    6.00,  130.45,    2.59,,,,,  263.96,    8.59,2132563954,  272.55,    808.68,    428.63,   1237.32
2024-02-26,12:13:41.255,  110.57,  126.68,  433.52,  293.00,,,,,  544.09,  419.68,2134639785,  963.77,  135.25,    6.41,  131.54,    2.95,,,,,  266.79,    9.36,2134647513,  276.15,    810.88,    429.04,   1239.92
2024-02-26,12:13:42.255,  119.48,  135.23,  457.50,  308.87,,,,,  576.98,  444.10,2132746463, 1021.08,  166.03,   23.73,  161.54,   20.28,,,,,  327.57,   44.01,2132863184,  371.58,    904.55,    488.11,   1392.66
2024-02-26,12:13:43.255,  111.06,  127.68,  434.41,  294.42,,,,,  545.47,  422.11,2132917586,  967.58,  142.93,    7.69,  140.16,    4.27,,,,,  283.09,   11.96,2132830026,  295.05,    828.56,    434.06,   1262.63
2024-02-26,12:13:44.255,  110.39,  126.96,  432.79,  293.23,,,,,  543.18,  420.18,2132665481,  963.36,  136.45,    5.84,  133.31,    2.44,,,,,  269.76,    8.28,2132621558,  278.03,    812.94,    428.46,   1241.40
