# started on Tue Jul 25 23:39:51 2023

     1.000537205,1701947,,instructions,0.00%,1580465,100.00,,
     1.000537205,357451,,branches,0.00%,1580465,100.00,241.555,M/sec
     1.000537205,5980,,branch-misses,0.00%,1580465,100.00,1.67,of all branches
     1.000537205,5980,,branch-load-misses,0.00%,1580465,100.00,4.041,M/sec
     1.000537205,3771,,cache-misses,0.00%,1580465,100.00,0.000,of all cache refs
     1.000537205,<not counted>,,cache-references,0.00%,0,0.00,,
     1.000537205,<not counted>,,cycles,0.00%,0,0.00,,
     1.000537205,5,,context-switches,0.00%,1479708,100.00,0.003,M/sec
     1.000537205,1.479875,,cpu-clock,0.00%,1479708,100.00,0.001,CPUs utilized
     1.000537205,8,,minor-faults,0.00%,1479708,100.00,0.005,M/sec
     1.000537205,8,,page-faults,0.00%,1479708,100.00,0.005,M/sec
     1.000537205,1.479708,,task-clock,0.00%,1479708,100.00,0.001,CPUs utilized
     1.000537205,<not counted>,,bus-cycles,0.00%,0,0.00,,
     1.000537205,<not counted>,,ref-cycles,0.00%,0,0.00,,
     1.000537205,<not counted>,,L1-dcache-load-misses,0.00%,0,0.00,,
     1.000537205,<not counted>,,L1-dcache-loads,0.00%,0,0.00,,
     1.000537205,<not counted>,,L1-dcache-stores,0.00%,0,0.00,,
     1.000537205,<not counted>,,L1-icache-load-misses,0.00%,0,0.00,,
     1.000537205,<not counted>,,LLC-load-misses,0.00%,0,0.00,,
     1.000537205,<not counted>,,LLC-store-misses,0.00%,0,0.00,,
     1.000537205,<not counted>,,LLC-stores,0.00%,0,0.00,,
     1.000537205,<not counted>,,LLC-loads,0.00%,0,0.00,,
     1.000537205,<not counted>,,dTLB-stores,0.00%,0,0.00,,
     1.000537205,<not counted>,,dTLB-load-misses,0.00%,0,0.00,,
     1.000537205,<not counted>,,dTLB-store-misses,0.00%,0,0.00,,
     1.000537205,<not counted>,,iTLB-loads,0.00%,0,0.00,,
     1.000537205,<not counted>,,iTLB-load-misses,0.00%,0,0.00,,
     1.000537205,<not counted>,,node-load-misses,0.00%,0,0.00,,
     1.000537205,<not counted>,,node-loads,0.00%,0,0.00,,
     1.000537205,<not counted>,,node-store-misses,0.00%,0,0.00,,
     1.000537205,<not counted>,,node-stores,0.00%,0,0.00,,
     1.000537205,<not counted>,,mem-loads,0.00%,0,0.00,,
     1.000537205,<not counted>,,mem-stores,0.00%,0,0.00,,
